ID,PATH,NAME
Line1_Liq-10-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_TT_0102/LOALM/Fault_Description,Low Alarm
Line1_Liq-11-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_TT_0102/HIALM/Fault_Description,High Alarm
Line1_Liq-12-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_TT_0102/HIHIALM/Fault_Description,High High Alarm
Line1_Liq-13-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_TT_0101/HIHIALM/Fault_Description,High High Alarm
Line1_Liq-14-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_TT_0101/HIALM/Fault_Description,High Alarm
Line1_Liq-15-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_TT_0101/LOALM/Fault_Description,Low Alarm
Line1_Liq-16-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_TT_0101/LOLOALM/Fault_Description,Low Low Alarm
Line1_Liq-17-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_LSL_0101/ALM/Fault_Description,Level Switch Low
Line1_Liq-18-F,[default]SPG/Line 1/Liquid/L1XV_18/L1XV_18_ZSC_0744/ALM/Fault_Description,Position Switch Closed
Line1_Liq-19-F,[default]SPG/Line 1/Liquid/L1XV_18/L1XV_18_ZSO_0744/ALM/Fault_Description,Position Switch Open
Line1_Liq-20-F,[default]SPG/Line 1/Liquid/L1XV_08/L1XV_08_ZSC_0711/ALM/Fault_Description,Position Switch Closed
Line1_Liq-21-F,[default]SPG/Line 1/Liquid/L1XV_08/L1XV_08_ZSO_0711/ALM/Fault_Description,Position Switch Open
Line1_Liq-22-F,[default]SPG/Line 1/Liquid/L1XV_17/L1XV_17_ZSO_0743/ALM/Fault_Description,Position Switch Open
Line1_Liq-23-F,[default]SPG/Line 1/Liquid/L1XV_07/L1XV_07_ZSC_0710/ALM/Fault_Description,Position Switch Closed
Line1_Liq-24-F,[default]SPG/Line 1/Liquid/L1XV_07/L1XV_07_ZSO_0710/ALM/Fault_Description,Position Switch Open
Line1_Liq-25-F,[default]SPG/Line 1/Liquid/L1XV_17/L1XV_17_ZSC_0743/ALM/Fault_Description,Position Switch Closed
Line1_Liq-26-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9P_06/C9P_06_VFD/AMP/LOALM/Fault_Description,Low Amps
Line1_Liq-27-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9P_06/C9P_06_VFD/AMP/HIALM/Fault_Description,High Amps
Line1_Liq-28-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_LT_0101/LOALM/Fault_Description,Low Alarm
Line1_Liq-29-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9D_01/C9D_01_LT_0101/LOLOALM/Fault_Description,Low Low Alarm
Line1_Liq-30-F,[default]SPG/Line 4/Liquid/L4XV_06/L4XV_06_ZSO_2330/ALM/Fault_Description,Position Switch Open
Line1_Liq-31-F,[default]SPG/Line 4/Liquid/L4XV_06/L4XV_06_ZSC_2330/ALM/Fault_Description,Position Switch Closed
Line1_Liq-32-F,[default]SPG/Line 3/Liquid/L3XV_06/L3XV_06_ZSO_1823/ALM/Fault_Description,Position Switch Open
Line1_Liq-33-F,[default]SPG/Line 3/Liquid/L3XV_06/L3XV_06_ZSC_1823/ALM/Fault_Description,Position Switch Closed
Line1_Liq-34-F,[default]SPG/Line 2/Liquid/L2XV_06/L2XV_06_ZSC_1316/ALM/Fault_Description,Position Switch Closed
Line1_Liq-35-F,[default]SPG/Line 2/Liquid/L2XV_06/L2XV_06_ZSO_1316/ALM/Fault_Description,Position Switch Open
Line1_Liq-36-F,[default]SPG/Line 1/Liquid/L1XV_06/L1XV_06_ZSC_0709/ALM/Fault_Description,Position Switch Closed
Line1_Liq-37-F,[default]SPG/Line 1/Liquid/L1XV_06/L1XV_06_ZSO_0709/ALM/Fault_Description,Position Switch Open
Line1_Liq-38-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9P_02/C9P_02_VFD/COMM/Fault/ALM/Fault_Description,Communication Fault
Line1_Liq-39-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9P_02/C9P_02_VFD/VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Line1_Liq-40-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9P_02/C9P_02_VFD/AMP/LOALM/Fault_Description,Low Amps
Line1_Liq-41-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9P_02/C9P_02_VFD/AMP/HIALM/Fault_Description,High Amps
Line1_Liq-42-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9P_02/C9P_02_VFD/MCY/ALM/Fault_Description,Running Feedback
Line1_Liq-43-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9P_06/C9P_06_VFD/VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Line1_Liq-44-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9P_06/C9P_06_VFD/COMM/Fault/ALM/Fault_Description,Communication Fault
Line1_Liq-45-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9P_06/C9P_06_VFD/MCY/ALM/Fault_Description,Running Feedback
Line1_Liq-46-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9XV_08/C9XV_08_ZSC_0105/ALM/Fault_Description,Position Switch Closed
Line1_Liq-47-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9XV_08/C9XV_08_ZSO_0105/ALM/Fault_Description,Position Switch Open
Line1_Liq-48-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9XV_02/C9XV_02_ZSO_0102/ALM/Fault_Description,Position Switch Open
Line1_Liq-49-F,[default]SPG/Liquid and Dust Collection/Liquid and Truck Unload/Liquid Resin/C9XV_02/C9XV_02_ZSC_0102/ALM/Fault_Description,Position Switch Closed
Line1_Liq-50-F,[default]SPG/Line 1/L1CP_01/L1CP_01_JL_01/ALM/Fault_Description,Control Power
Line1_Liq-51-F,[default]SPG/Line 1/L1CP_03/L1CP_03_HBS_01/ALM/Fault_Description,Emergency Stop
Line1_Liq-52-F,[default]SPG/Line 1/L1CP_01/L1CP_01_HBS_01/ALM/Fault_Description,Emergency Stop
Line1_Mix-1-F,[default]SPG/Line 1/Hand Adds/SYS_4_SCL_BAD_BATCH/ALM/Fault_Description,Tolerance
Line1_Mix-2-F,[default]SPG/Line 1/Hand Adds/L1BF_04/L1BF_04_PDHH_0404/ALM/Fault_Description,Differential Pressure High High
Line1_Mix-3-F,[default]SPG/Line 1/Hand Adds/L1BF_04/L1BF_04_PDH_0404/ALM/Fault_Description,Differential Pressure High
Line1_Mix-4-F,[default]SPG/Line 1/Powder Release/L1BF_03/L1BF_03_PDH_0403/ALM/Fault_Description,Differential Pressure High
Line1_Mix-5-F,[default]SPG/Line 1/Powder Release/L1BF_03/L1BF_03_PDHH_0403/ALM/Fault_Description,Differential Pressure High High
Line1_Mix-6-F,[default]SPG/Line 1/Powder Loads/L1BF_01/L1BF_01_PDH_0301/ALM/Fault_Description,Differential Pressure High
Line1_Mix-7-F,[default]SPG/Line 1/Powder Loads/L1BF_01/L1BF_01_PDHH_0301/ALM/Fault_Description,Differential Pressure High High
Line1_Mix-8-F,[default]SPG/Line 1/Mixer/SCL_OVW_BAD_BATCH/ALM/Fault_Description,Bad Batch
Line1_Mix-9-F,[default]SPG/Line 1/L1CP_01/L1CP_01_HBS_01/ALM/Fault_Description,Emergency Stop
Line1_Mix-10-F,[default]SPG/Line 1/L1CP_03/L1CP_03_HBS_01/ALM/Fault_Description,Emergency Stop
Line1_Mix-11-F,[default]SPG/Line 1/L1CP_01/L1CP_01_JL_01/ALM/Fault_Description,Control Power
Line1_Mix-12-F,[default]SPG/Line 1/Fiberglass/L1LIW_06/L1LIW_06_HS_05110/ALM/Fault_Description,Local Disconnect
Line1_Mix-13-F,[default]SPG/Line 1/Fiberglass/L1LIW_06/L1LIW_06_HS_0530/ALM/Fault_Description,Local Disconnect
Line1_Mix-14-F,[default]SPG/Line 1/Fiberglass/L1D_06/L1D_06_LSH_0510/ALM/Fault_Description,Level Switch High
Line1_Mix-15-F,[default]SPG/Line 1/Fiberglass/L1BF_06/L1BF_06_PDH_0506/ALM/Fault_Description,Differential Pressure High
Line1_Mix-16-F,[default]SPG/Line 1/Fiberglass/L1BF_06/L1BF_06_PDHH_0506/ALM/Fault_Description,Differential Pressure High High
Line1_Mix-17-F,[default]SPG/Line 1/Fiberglass/L1PX_02/L1PX_02_YE_0522/ALM/Fault_Description,Running Feedback
Line1_Mix-18-F,[default]SPG/Line 1/Fiberglass/L1PX_02/L1PX_02_HS_0528/ALM/Fault_Description,Local Disconnect
Line1_Mix-19-F,[default]SPG/Line 1/Fiberglass/L1AK_02/L1AK_02_ZS_0504/ALM/Fault_Description,Position Switch Closed
Line1_Mix-20-F,[default]SPG/Line 1/Fiberglass/L1AK_02/L1AK_02_ZS_0503/ALM/Fault_Description,Position Switch Open
Line1_Mix-21-F,[default]SPG/Line 1/Fiberglass/L1LIW_06/L1LIW_06_VFD_02/VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Line1_Mix-22-F,[default]SPG/Line 1/Fiberglass/L1LIW_06/L1LIW_06_VFD_02/MCY/ALM/Fault_Description,Running Feedback
Line1_Mix-23-F,[default]SPG/Line 1/Fiberglass/L1LIW_06/L1LIW_06_VFD_02/COMM/Fault/ALM/Fault_Description,Communication Fault
Line1_Mix-24-F,[default]SPG/Line 1/Fiberglass/L1LIW_06/L1LIW_06_VFD_01/MCY/ALM/Fault_Description,Running Feedback
Line1_Mix-25-F,[default]SPG/Line 1/Fiberglass/L1LIW_06/L1LIW_06_VFD_01/COMM/Fault/ALM/Fault_Description,Communication Fault
Line1_Mix-26-F,[default]SPG/Line 1/Fiberglass/L1LIW_06/L1LIW_06_VFD_01/VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Line1_Mix-27-F,[default]SPG/Line 1/L1VBA_01/L1VBA_01_HS_0732/ALM/Fault_Description,Local Disconnect
Line1_Mix-28-F,[default]SPG/Line 1/Mixer/L1VBA_01_VFD/VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Line1_Mix-29-F,[default]SPG/Line 1/Mixer/L1VBA_01_VFD/COMM/Fault/ALM/Fault_Description,Communication Fault
Line1_Mix-30-F,[default]SPG/Line 1/Mixer/L1VBA_01_VFD/MCY/ALM/Fault_Description,Running Feedback
Line1_Mix-31-F,[default]SPG/Line 1/Fiberglass/L1D_05/L1D_05_LSH_0509/ALM/Fault_Description,Level Switch High
Line1_Mix-32-F,[default]SPG/Line 1/Fiberglass/L1BF_05/L1BF_05_PDH_0505/ALM/Fault_Description,Differential Pressure High
Line1_Mix-33-F,[default]SPG/Line 1/Fiberglass/L1BF_05/L1BF_05_PDHH_0505/ALM/Fault_Description,Differential Pressure High High
Line1_Mix-34-F,[default]SPG/Line 1/Fiberglass/L1PX_01/L1PX_01_YE_0521/ALM/Fault_Description,Running Feedback
Line1_Mix-35-F,[default]SPG/Line 1/Fiberglass/L1PX_01/L1PX_01_HS_0527/ALM/Fault_Description,Local Disconnect
Line1_Mix-36-F,[default]SPG/Line 1/Fiberglass/L1LIW_05/L1LIW_05_HS_05109/ALM/Fault_Description,Local Disconnect
Line1_Mix-37-F,[default]SPG/Line 1/Fiberglass/L1LIW_05/L1LIW_05_HS_0529/ALM/Fault_Description,Local Disconnect
Line1_Mix-38-F,[default]SPG/Line 1/Fiberglass/L1LIW_05/L1LIW_05_VFD_01/COMM/Fault/ALM/Fault_Description,Communication Fault
Line1_Mix-39-F,[default]SPG/Line 1/Fiberglass/L1LIW_05/L1LIW_05_VFD_01/MCY/ALM/Fault_Description,Running Feedback
Line1_Mix-40-F,[default]SPG/Line 1/Fiberglass/L1LIW_05/L1LIW_05_VFD_01/VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Line1_Mix-41-F,[default]SPG/Line 1/Fiberglass/L1LIW_05/L1LIW_05_VFD_02/COMM/Fault/ALM/Fault_Description,Communication Fault
Line1_Mix-42-F,[default]SPG/Line 1/Fiberglass/L1LIW_05/L1LIW_05_VFD_02//VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Line1_Mix-43-F,[default]SPG/Line 1/Fiberglass/L1LIW_05/L1LIW_05_VFD_02/MCY/ALM/Fault_Description,Running Feedback
Line1_Mix-44-F,[default]SPG/Line 1/Fiberglass/L1AK_01/L1AK_01_ZS_0501/ALM/Fault_Description,Position Switch Open
Line1_Mix-45-F,[default]SPG/Line 1/Fiberglass/L1AK_01/L1AK_01_ZS_0502/ALM/Fault_Description,Position Switch Closed
Line1_Mix-46-F,[default]SPG/Line 1/Powder Loads/L1BF_02/L1BF_02_LSH_0305/ALM/Fault_Description,Level Switch High
Line1_Mix-47-F,[default]SPG/Line 1/Powder Loads/L1BF_02/L1BF_02_PDHH_0302/ALM/Fault_Description,Differential Pressure High High
Line1_Mix-48-F,[default]SPG/Line 1/Powder Loads/L1BF_02/L1BF_02_PDH_0302/ALM/Fault_Description,Differential Pressure High
Line1_Mix-49-F,[default]SPG/Line 1/Powder Loads/L1MV_04/L1MV_04_YE_0316/ALM/Fault_Description,Running Feedback
Line1_Mix-50-F,[default]SPG/Line 1/Powder Loads/L1LIW_02/L1LIW_02_VFD_01/MCY/ALM/Fault_Description,Running Feedback
Line1_Mix-51-F,[default]SPG/Line 1/Powder Loads/L1LIW_02/L1LIW_02_VFD_01/COMM/Fault/ALM/Fault_Description,Communication Fault
Line1_Mix-52-F,[default]SPG/Line 1/Powder Loads/L1LIW_02/L1LIW_02_VFD_01/VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Line1_Mix-53-F,[default]SPG/Line 1/Powder Loads/L1LIW_02/L1LIW_02_VFD_02/MCY/ALM/Fault_Description,Running Feedback
Line1_Mix-54-F,[default]SPG/Line 1/Powder Loads/L1LIW_02/L1LIW_02_VFD_02/COMM/Fault/ALM/Fault_Description,Communication Fault
Line1_Mix-55-F,[default]SPG/Line 1/Powder Loads/L1LIW_02/L1LIW_02_VFD_02/VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Line1_Mix-56-F,[default]SPG/Line 1/Powder Loads/L1LIW_02/L1LIW_02_HS_0320/ALM/Fault_Description,Local Disconnect
Line1_Mix-57-F,[default]SPG/Line 1/Powder Loads/L1LIW_02/L1LIW_02_HS_0319/ALM/Fault_Description,Local Disconnect
Line1_Mix-58-F,[default]SPG/Line 1/Powder Loads/L1BF_01/L1BF_01_LSH_0303/ALM/Fault_Description,Level Switch High
Line1_Mix-59-F,[default]SPG/Line 1/Powder Loads/L1LIW_01/L1LIW_01_HS_0314/ALM/Fault_Description,Local Disconnect
Line1_Mix-60-F,[default]SPG/Line 1/Powder Loads/L1LIW_01/L1LIW_01_HS_0315/ALM/Fault_Description,Local Disconnect
Line1_Mix-61-F,[default]SPG/Line 1/Powder Loads/L1LIW_01/L1LIW_01_VFD_02/VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Line1_Mix-62-F,[default]SPG/Line 1/Powder Loads/L1LIW_01/L1LIW_01_VFD_01/VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Line1_Mix-63-F,[default]SPG/Line 1/Powder Loads/L1LIW_01/L1LIW_01_VFD_01/COMM/Fault/ALM/Fault_Description,Communication Fault
Line1_Mix-64-F,[default]SPG/Line 1/Powder Loads/L1LIW_01/L1LIW_01_VFD_02/COMM/Fault/ALM/Fault_Description,Communication Fault
Line1_Mix-65-F,[default]SPG/Line 1/Powder Loads/L1LIW_01/L1LIW_01_VFD_02/MCY/ALM/Fault_Description,Running Feedback
Line1_Mix-66-F,[default]SPG/Line 1/Powder Loads/L1LIW_01/L1LIW_01_VFD_01/MCY/ALM/Fault_Description,Running Feedback
Line1_Mix-67-F,[default]SPG/Line 1/Powder Loads/L1MV_02/L1MV_02_YE_0313/ALM/Fault_Description,Running Feedback
Line1_Mix-68-F,[default]SPG/Line 1/Hand Adds/L1FV_02/L1FV_02_BS_0402/ALM/Fault_Description,Burst Sensor
Line1_Mix-69-F,[default]SPG/Line 1/Hand Adds/L1BF_04/L1BF_04_LSH_0407/ALM/Fault_Description,Level Switch High
Line1_Mix-70-F,[default]SPG/Line 1/Hand Adds/L1MV_08/L1MV_08_YE_0420/ALM/Fault_Description,Running Feedback
Line1_Mix-71-F,[default]SPG/Line 1/Powder Release/L1BF_03/L1BF_03_LSH_0406/ALM/Fault_Description,Level Switch High
Line1_Mix-72-F,[default]SPG/Line 1/Powder Release/L1FV_01/L1FV_01_BS_0401/ALM/Fault_Description,Burst Sensor
Line1_Mix-73-F,[default]SPG/Line 1/Powder Release/L1MV_06/L1MV_06_YE_0418/ALM/Fault_Description,Running Feedback
Line1_Mix-74-F,[default]SPG/Line 1/Powder Release/L1LIW_03/L1LIW_03_VFD_02/VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Line1_Mix-75-F,[default]SPG/Line 1/Powder Release/L1LIW_03/L1LIW_03_VFD_02/COMM/Fault/ALM/Fault_Description,Communication Fault
Line1_Mix-76-F,[default]SPG/Line 1/Powder Release/L1LIW_03/L1LIW_03_VFD_02/MCY/ALM/Fault_Description,Running Feedback
Line1_Mix-77-F,[default]SPG/Line 1/Powder Release/L1LIW_03/L1LIW_03_VFD_01/MCY/ALM/Fault_Description,Running Feedback
Line1_Mix-78-F,[default]SPG/Line 1/Powder Release/L1LIW_03/L1LIW_03_VFD_01/COMM/Fault/ALM/Fault_Description,Communication Fault
Line1_Mix-79-F,[default]SPG/Line 1/Powder Release/L1LIW_03/L1LIW_03_VFD_01/VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Line1_Mix-80-F,[default]SPG/Line 1/Powder Release/L1LIW_03/L1LIW_03_HS_0424/ALM/Fault_Description,Local Disconnect
Line1_Mix-81-F,[default]SPG/Line 1/Powder Release/L1LIW_03/L1LIW_03_HS_0423/ALM/Fault_Description,Local Disconnect
Line1_Mix-82-F,[default]SPG/Line 1/Liquid/L1XV_09/L1XV_09_ZSO_0712/ALM/Fault_Description,Position Switch Open
Line1_Mix-83-F,[default]SPG/Line 1/Liquid/L1XV_09/L1XV_09_ZSC_0712/ALM/Fault_Description,Position Switch Closed
Line1_Pow-1-F,[default]SPG/Line 1/Powder Loads/L1D_02/L1D_02_LSH_0302/ALM/Fault_Description,Level Switch High
Line1_Pow-2-F,[default]SPG/Line 1/Powder Loads/L1D_02/L1D_02_LSL_0302/ALM/Fault_Description,Level Switch Low
Line1_Pow-3-F,[default]SPG/Line 1/Powder Loads/L1D_03/L1D_03_LSL_0303/ALM/Fault_Description,Level Switch Low
Line1_Pow-4-F,[default]SPG/Line 1/Powder Loads/L1D_03/L1D_03_LSH_0304/ALM/Fault_Description,Level Switch High
Line1_Pow-5-F,[default]SPG/Line 1/Powder Loads/L1BF_01/L1BF_01_PDHH_0301/ALM/Fault_Description,Differential Pressure High High
Line1_Pow-6-F,[default]SPG/Line 1/Powder Loads/L1BF_01/L1BF_01_PDH_0301/ALM/Fault_Description,Differential Pressure High
Line1_Pow-7-F,[default]SPG/Line 1/Powder Loads/L1BF_01/L1BF_01_LSH_0303/ALM/Fault_Description,Level Switch High
Line1_Pow-8-F,[default]SPG/Line 1/Powder Loads/L1MV_01/L1MV_01_YE_0312/ALM/Fault_Description,Running Feedback
Line1_Pow-9-F,[default]SPG/Line 1/Powder Loads/L1BF_02/L1BF_02_LSH_0305/ALM/Fault_Description,Level Switch High
Line1_Pow-10-F,[default]SPG/Line 1/Powder Loads/L1BF_02/L1BF_02_PDH_0302/ALM/Fault_Description,Differential Pressure High
Line1_Pow-11-F,[default]SPG/Line 1/Powder Loads/L1BF_02/L1BF_02_PDHH_0302/ALM/Fault_Description,Differential Pressure High High
Line1_Pow-12-F,[default]SPG/Line 1/Powder Loads/L1MV_04/L1MV_04_YE_0316/ALM/Fault_Description,Running Feedback
Line1_Pow-13-F,[default]SPG/Line 1/Powder Loads/L1MV_02/L1MV_02_YE_0313/ALM/Fault_Description,Running Feedback
Line1_Pow-14-F,[default]SPG/Line 1/Powder and Adds/L1C_01/L1C_01_HS_0616/ALM/Fault_Description,Local Disconnect
Line1_Pow-15-F,[default]SPG/Line 1/Powder and Adds/L1C_01/L1C_01_VSH_0601/ALM/Fault_Description,Vacuum Switch High
Line1_Pow-16-F,[default]SPG/Line 1/Powder and Adds/L1C_01/L1C_01_YE_0614/ALM/Fault_Description,Running Feedback
Line1_Pow-17-F,[default]SPG/Line 1/Powder Loads/L1MV_03/L1MV_03_YE_0315/ALM/Fault_Description,Running Feedback
Line1_Pow-18-F,[default]SPG/Line 1/Powder Loads/L1LIW_01/L1LIW_01_VFD_01/MCY/ALM/Fault_Description,Running Feedback
Line1_Pow-19-F,[default]SPG/Line 1/Powder Loads/L1LIW_01/L1LIW_01_VFD_01/VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Line1_Pow-20-F,[default]SPG/Line 1/Powder Loads/L1LIW_01/L1LIW_01_VFD_01/COMM/Fault/ALM/Fault_Description,Communication Fault
Line1_Pow-21-F,[default]SPG/Line 1/Powder Loads/L1LIW_01/L1LIW_01_VFD_02/VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Line1_Pow-22-F,[default]SPG/Line 1/Powder Loads/L1LIW_01/L1LIW_01_VFD_02/MCY/ALM/Fault_Description,Running Feedback
Line1_Pow-23-F,[default]SPG/Line 1/Powder Loads/L1LIW_01/L1LIW_01_VFD_02/COMM/Fault/ALM/Fault_Description,Communication Fault
Line1_Pow-24-F,[default]SPG/Line 1/Powder Loads/L1LIW_01/L1LIW_01_HS_0315/ALM/Fault_Description,Local Disconnect
Line1_Pow-25-F,[default]SPG/Line 1/Powder Loads/L1LIW_01/L1LIW_01_HS_0314/ALM/Fault_Description,Local Disconnect
Line1_Pow-26-F,[default]SPG/Line 1/Powder Loads/L1LIW_02/L1LIW_02_HS_0319/ALM/Fault_Description,Local Disconnect
Line1_Pow-27-F,[default]SPG/Line 1/Powder Loads/L1LIW_02/L1LIW_02_HS_0320/ALM/Fault_Description,Local Disconnect
Line1_Pow-28-F,[default]SPG/Line 1/Powder Loads/L1LIW_02/L1LIW_02_VFD_02/VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Line1_Pow-29-F,[default]SPG/Line 1/Powder Loads/L1LIW_02/L1LIW_02_VFD_02/COMM/Fault/ALM/Fault_Description,Communication Fault
Line1_Pow-30-F,[default]SPG/Line 1/Powder Loads/L1LIW_02/L1LIW_02_VFD_02/MCY/ALM/Fault_Description,Running Feedback
Line1_Pow-31-F,[default]SPG/Line 1/Powder Loads/L1LIW_02/L1LIW_02_VFD_01/VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Line1_Pow-32-F,[default]SPG/Line 1/Powder Loads/L1LIW_02/L1LIW_02_VFD_01/COMM/Fault/ALM/Fault_Description,Communication Fault
Line1_Pow-33-F,[default]SPG/Line 1/Powder Loads/L1LIW_02/L1LIW_02_VFD_01/MCY/ALM/Fault_Description,Running Feedback
Line1_Pow-34-F,[default]SPG/Line 1/Powder Loads/L1BBU_01/L1BBU_01_REMOTE/ALM/Fault_Description,Remote Alarm
Line1_Pow-35-F,[default]SPG/Line 1/Powder Loads/L1BBU_01/L1BBU_01_EMPTY/ALM/Fault_Description,Empty Bag Alarm
Line1_Pow-36-F,[default]SPG/Line 1/Powder Loads/L1BBU_01/L1BBU_01_SS/ALM/Fault_Description,Safety Switch Alarm
Line1_Pow-37-F,[default]SPG/Line 1/Powder Loads/L1BBU_02/L1BBU_02_REMOTE/ALM/Fault_Description,Remote Alarm
Line1_Pow-38-F,[default]SPG/Line 1/Powder Loads/L1BBU_02/L1BBU_02_EMPTY/ALM/Fault_Description,Remote Alarm
Line1_Pow-39-F,[default]SPG/Line 1/Powder Loads/L1BBU_02/L1BBU_02_SS/ALM/Fault_Description,Safety Switch Alarm
Line1_Pow-40-F,[default]SPG/Line 1/Powder Loads/L1BBU_01/L1BBU_01_PLC_Comm/ALM/Fault_Description,Communication Alarm
Line1_Pow-41-F,[default]SPG/Line 1/Mixer/L1VBA_01_VFD/VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Line1_Pow-42-F,[default]SPG/Line 1/Mixer/L1VBA_01_VFD/COMM/Fault/ALM/Fault_Description,Communication Fault
Line1_Pow-43-F,[default]SPG/Line 1/Mixer/L1VBA_01_VFD/MCY/ALM/Fault_Description,Running Feedback
Line1_Pow-44-F,[default]SPG/Line 1/Mixer/L1VBA_01_VFD/VFD_FLT/Fault/ALM/Fault_Description,VFD Fault
Line1_Pow-45-F,[default]SPG/Line 1/Mixer/L1VBA_01_VFD/COMM/Fault/ALM/Fault_Description,Communication Fault
Line1_Pow-46-F,[default]SPG/Line 1/Mixer/L1VBA_01_VFD/MCY/ALM/Fault_Description,Running Feedback
Line1_Pow-47-F,[default]SPG/Line 1/L1CP_01/L1CP_01_HBS_01/ALM/Fault_Description,Emergency Stop
Line1_Pow-48-F,[default]SPG/Line 1/Powder Release/L1EIV_02/L1EIV_02_ZSO_0452/ALM/Fault_Description,Position Switch Open
Line1_Pow-49-F,[default]SPG/Line 1/Hand Adds/L1EIV_04/L1EIV_04_ZSO_0454/ALM/Fault_Description,Position Switch Open
Line1_Pow-50-F,[default]SPG/Line 1/Powder Loads/L1BBU_02/L1BBU_02_PLC_Comm/ALM/Fault_Description,Position Switch Open
Line1_Pow-51-F,[default]SPG/Line 1/L1CP_03/L1CP_03_HBS_01/ALM/Fault_Description,Emergency Stop
Line1_Pow-52-F,[default]SPG/Line 1/L1CP_01/L1CP_01_JL_01/ALM/Fault_Description,Control Power
Line1_Pow-53-F,[default]SPG/Line 1/L1VBA_01/L1VBA_01_HS_0732/ALM/Fault_Description,Local Disc
Line1_Pow-54-F,[default]SPG/Line 1/L1VBA_01/L1VBA_01_HS_0732/ALM/Fault_Description,Local Disconnect
Line1_Pow-1-F,[default]SPG/Line 1/Hand Adds/L1EIV_04/L1EIV_04_ZSO_0454/ALM/Fault_Description,Position Switch Open
Line1_Pow-2-F,[default]SPG/Line 1/Powder and Adds/L1C_01/L1C_01_YE_0614/ALM/Fault_Description,Running Feedback
Line1_Pow-3-F,[default]SPG/Line 1/Powder and Adds/L1C_01/L1C_01_VSH_0601/ALM/Fault_Description,Vacuum Switch High
Line1_Pow-4-F,[default]SPG/Line 1/Powder and Adds/L1C_01/L1C_01_HS_0616/ALM/Fault_Description,Local Disconnect
Line1_Pow-5-F,[default]SPG/Line 1/L1CP_01/L1CP_01_JL_01/ALM/Fault_Description,Control Power
Line1_Pow-6-F,[default]SPG/Line 1/L1CP_03/L1CP_03_HBS_01/ALM/Fault_Description,Emergency Stop
Line1_Pow-7-F,[default]SPG/Line 1/L1CP_01/L1CP_01_HBS_01/ALM/Fault_Description,Emergency Stop
Line1_Pow-8-F,[default]SPG/Line 1/Powder Release/L1CP_08/L1CP_08_ALM_0414/ALM/Fault_Description,Service Relay
